Analysis,Data Analysis,Financial Modeling,Risk Management,Financial Analysis,Portfolio Management,Business Analysis,Valuation,Financial Risk,Model Building,Banking,Credit Risk,Management,Analytics,Research,Analytical Skills,Microsoft Excel,Microsoft Office,Investment Banking,None,None,None,None,None,None
Data Science,python,Analytical Skills,Machine Learning,Statistical Data Analysis,Data Modeling,Data Mining,R,Astrophysics,Big Data,Leadership,Project Management,Strategic Planning,Business Intelligence,Document Management,Data Analysis,Data Management,Data Visualization,Database Development,Databases,Statistics,Web Analytics,Business Analysis,Cloud Computing,Microsoft Excel
MySQL,Data Analysis,C++,Particle Physics,Python,Monte Carlo Simulation,machine learning,Mathematica,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Actuarial Science,Machine Learning,Big Data,Insurance,Predictive Analytics,Predictive Modeling,Data Mining,Python,R,Text Analytics,SAS,Data Analysis,VBA,Cloud Computing,Amazon EC2,Ubuntu,ElasticSearch,None,None,None,None,None,None,None,None
Research,Microsoft Office,Data Analysis,Leadership,Teamwork,Business Analysis,Analysis,Statistics,Windows,PowerPoint,Customer Service,HTML,Strategic Planning,Java,Project Management,Event Planning,Public Speaking,Team Leadership,Financial Analysis,C++,Microsoft Word,Microsoft Excel,R,Data Mining,Mathematics
SQL,Python,Tableau,Data Analysis,Business Analysis,Leadership,Public Speaking,Text Mining,Statistics,Big Data Analytics,Graph Theory,Airflow,Teaching,Matlab,R,SAS,Microsoft Excel,Calculus,SAS programming,Microsoft Office,Research,Project Management,Analytical Skills,None,None
Data Analysis,Machine Learning,Hadoop,R,Python,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Data Analysis,Statistics,Python,R,Matlab,Neural Networks,Artificial Intelligence,Computational Modeling,Computer Science,Research,Machine Learning,Project Management,Scientific Writing,Java,Grant Writing,Industrial Research,Cognitive Science,Cognitive Psychology,Innovation Research,Music Cognition,Technological Innovation,Music Analysis,LaTeX,Mathematical Modeling,Numerical Analysis
Science,Data Analysis,Ecology,Scientific Writing,Statistical Modeling,R,Statistics,Modeling,Mathematical Modeling,Multivariate Statistics,Programming,LaTeX,Matlab,Research,Experimental Design,None,None,None,None,None,None,None,None,None,None
Matlab,Simulink,C,C++,Java,VHDL,Electronics,ITK SNAP,JavaScript,Computer Vision,Spectroscopy,Research,Semiconductors,Verilog,Algorithms,PSpice,Programming,Python,Linux,Data Structures,SQL,Spring Framework,Hibernate,Oracle SQL Developer,Deep Learning
Machine Learning,Statistical Data Analysis,Big Data,Petrochemical,Engineering,Mechanical Engineering,Commissioning,Piping,Project Engineering,EPC,Pressure Vessels,Oil/Gas,Engineering Design,Finite Element Analysis,P&ID,Power Plants,Project Planning,Project Estimation,Technical Documentation,cost estimation,Financial Accounting,Data Analysis,Financial Analysis,Valuation,Finance
Computer Science,Software Engineering,Research,Machine Learning,Semantic Technologies,Requirements Analysis,Programming,Algorithms,Java,Python,JavaScript,Software Product Line,Parallel Computing,MPI,OpenMP,AngularJS,Bootstrap,C,Hadoop,Apache Spark,NoSQL,MySQL,MongoDB,None,None
N,o,n,e,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Teamwork,Marketing,Problem Solving,Data Analysis,R,Writing,Leadership,Advertising,Research,Team Leadership,Marketing Strategy,Marketing Communications,None,None,None,None,None,None,None,None,None,None,None,None,None
Java,Apache Spark,Python,Data Analysis,Cassandra,Microsoft Office,Physics,Matlab,Statistics,Software Development,Mobile Applications,C,Entrepreneurship,Tableau,Public Speaking,Hadoop,Leadership,Management,Research,Big Data Analytics,Teamwork,NumPy,Matplotlib,Android Studio,Eclipse
Statistics,Microsoft Excel,Analysis,Research,SAS,Statistical Modeling,Financial Analysis,Risk Management,Databases,Microsoft Office,Economics,Quality Assurance,Investments,Bloomberg,MS Office Suite,None,None,None,None,None,None,None,None,None,None
Matlab,Numerical Analysis,Engineering,Renewable Energy,Simulations,Research,LaTeX,Mathematical Modeling,Water Treatment,Signal Processing,Materials Science,Fluid Mechanics,Simulink,CFD,Machine Learning,Image Processing,Algorithms,Labview,Biomedical Engineering,Nanotechnology,Characterization,ArcGIS,GIS Modeling,Wastewater Treatment,None
Predictive Modeling,Machine Learning,Statistical Data Analysis,Data Mining,Hadoop Ecosystem,Large-scale Data Analysis,Python,R Programing,Linux Fundamentals,BASH Scripting,Web Development,Computational Biology,Bioinformatics,Lifesciences,Genomic Sequence Analysis,Project Management,Simulations & Energy Minimization,FORTRAN,None,None,None,None,None,None,None
Data Analysis,Research,Statistics,R,Machine Learning,Programming,Biochemistry,Statistical Programming,Chemistry,Microbiology,SAS,SAS Programming,SAS Base,Python,Data Modeling,Bayesian inference,Statistical Inference,Predictive Modeling,Data Mining,ETL,LaTeX,Causal Analysis,Predictive Analytics,SQL,Hadoop
Machine Learning,Data Analysis,Deep Learning,Python,R,Statistics,Data Wrangling,Data Modeling,Data Visualization,Data Mining,Statistical Modeling,Predictive Modeling,SQL,A/B Testing,Artificial Intelligence,Bayesian statistics,Text Mining,Reinforcement Learning,Natural Language Processing,Computer Vision,Start-ups,Analytics,Business Intelligence,Management Consulting,Business Analysis
Data Mining,Machine Learning,High Performance Computing,C,Energy Management,Java,Microsoft Office,C++,Matlab,R&D,Smart Grid,Simulink,Programming,Python,Deep Learning,Hadoop,PostgreSQL,Amazon EC2,SHARCnet,Cloud Computing,Distributed Computing,Fuzzy Logic,Monte Carlo Simulation,Statistics,Optimization
Machine Learning,Python,R,Data Analysis,Statistics,Apache Spark,Programming,Linux,Algorithms,Numerical Analysis,Applied Mathematics,Statistical Data Analysis,Mathematics,Research,Mathematica,Matlab,Computational Chemistry,Science,Physics,Theoretical Chemistry,Scientific Writing,Workshop Facilitation,Workshop Development,Teaching,University Teaching
Software Project Management,Supply Chain Management,Strategy,Solution Architecture,Business Intelligence,Analysis,Supply Chain,Business Analysis,Project Planning,Management,Leadership,Business Process,Start-ups,ERP,Pre-sales,Entrepreneurship,Forecasting,Supply Chain Optimization,Enterprise Software,Testing,Big Data,Machine Learning,Model Thinking,None,None
Statistical Modeling,Time Series Analysis,Derivatives,Risk Management,Machine Learning,Analysis,Numerical Analysis,Signal Processing,Market Risk,Quantitative Analytics,Matlab,R,Financial Risk,Quantitative Finance,Portfolio Management,C++,Risk,Credit,Requirements Analysis,None,None,None,None,None,None
Machine Learning,Programming,C++,Algorithms,C,Artificial Intelligence,Computer Vision,Data Mining,LaTeX,Java,Image Processing,Pattern Recognition,Mathematical Modeling,Software Development,Robotics,Natural Language Processing,Android,Data Fusion,Distributed Systems,Optimization,Hadoop,Android SDK,Sensor Fusion,maya,Artificial Neural Networks
Econometrics,SQL,Python,R,SAS,Unix,Predictive Modeling,Design of Experiments,Machine Learning,Tableau,Stata,Time Series Analysis,VBA,Financial Modeling,None,None,None,None,None,None,None,None,None,None,None
Data Analysis,Statistics,Stata,Research,R,Python,Bayesian methods,Social Network Analysis,Gephi,General Linear Models,Matlab,SQL,SPSS,Statistical Modeling,Databases,Graphic Design,Microsoft Excel,Data Visualization,Quantitative Research,SAS,Machine Learning,LaTeX,Econometrics,Qualitative Research,Multivariate Statistics
C++,Python,Tensorflow,Keras,Apache Spark,Apache Hadoop,Parallel Computing,Matlab,Deep Learning,Machine Learning,R,Statistical Data Analysis,Advanced MS Excel,Data Visualization,Supervised and unsupervised machine learning algorithms,Regression analysis,SPSS,Advanced signal processing,SQL,Data Analysis,Neural Networks,ANSYS,SolidWorks,Fluid Mechanics,Abaqus
Matlab,C++,Research,Python,Teaching,C,SQL,Microsoft Office,Microsoft Excel,Numerical Analysis,Computational Electromagnetics,Programming,Numerical Simulation,Simulations,Algorithms,Machine Learning,NumPy,Electromagnetic Simulation,Time-frequency Analysis,Research and Development (R&D),Data Analysis,Numerical Linear Algebra,Signal Processing,Data Modeling,Bash
Teamwork,Management,Customer Service,Public Speaking,Social Media,Event Planning,PowerPoint,Team Leadership,Microsoft Word,Nonprofits,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Data Science,SAS,R,SPSS,Data Mining,Statistics,Statistical Modeling,Time Series Analysis,Predictive Modeling,Segmentation,Data Warehousing,SQL,Business Intelligence,Data Management,Unix,Databases,Business Analysis,SAS Base,SAS programming,Quantitative Analytics,Data Integration,ETL,Data Analysis,Analytics,Data Modeling
Java,C++,Programming,Matlab,SQL,Image Processing,Machine Learning,Software Design,Software Development,C,Research,Data Mining,Python,Algorithms,UML,OCL,Sparx Enterprise Architect,Computational Linguistics,Automatic Summarisation,Indexing and Retrieval,None,None,None,None,None
Telecommunications,Wireless,MPLS,IP,VoIP,Finance,Managed Services,Cisco Technologies,Networking,Management,Cross-functional Team Leadership,Unix,Linux,Unified Communications,Network Architecture,IT Service Management,LTE,Open Source Software,Telephony,Requirements Analysis,SIP,TCP/IP,WAN,Ethernet,Computer Network Operations
Microsoft Office,Cloud Computing,MySQL,Hadoop,SQL,Big Data,Virtualization,Cloud Storage,Data Mining,Reporting & Analysis,Microsoft Excel,Hive,Tableau,Java,C#,Microsoft Access,Visual Basic for Applications (VBA),VirtualBox,Machine Learning,Recommender Systems,Collaborative Filtering,Deep Learning,Predictive Modeling,Amazon Web Services (AWS),R
Machine Learning,Artificial Intelligence,Software Development,Data Mining,Image Processing,Computer Vision,Artificial Neural Networks,Mathematical Modeling,C++,Data Analysis,Java,Programming,OpenGL,Deep learning,Database Design,Python,Natural Language Processing,Data Modeling,R,Technical Recruiting,Visual Studio,Information Visualization,Hadoop,Amazon Web Services (AWS),Linux
Python,Machine Learning,Deep Learning,Data Analysis,Programming,Java,C++,Android Development,C,SQL,HTML,OOP,JavaScript,CSS,Matlab,Software Engineering,Software Development,Algorithms,None,None,None,None,None,None,None
Machine Learning,Natural Language Processing,Java,C,Spark,C++,Algorithms,Data Structures,Python,Hadoop,JavaScript,SQL,HTML,Unix,MySQL,Android Development,Verilog,VHDL,Functional Verification,None,None,None,None,None,None
Data Analysis,Financial Analysis,Risk Analysis,Tableau,SAS programming,SQL,Research,Public Speaking,Team Building,Microsoft Excel,R,Python,PowerPoint,Bloomberg Terminal,Microsoft Word,None,None,None,None,None,None,None,None,None,None
Data Visualization,Data Analysis,Project Management,Predictive Analytics,Statistical Modeling,Statistical Reporting,Relational Databases,Programming,Business Analytics,Business Acumen,Big Data Analytics,Descriptive Analysis,None,None,None,None,None,None,None,None,None,None,None,None,None
Data Analysis,SAS Programming,SQL,Tableau,python,weka,Visual Basic for Applications (VBA),Machine Learning,Predictive Modeling,Statistics,Data Science,Data Visualization,Database Administration,Business Analysis,Financial Services,Presentation Skills,None,None,None,None,None,None,None,None,None
Machine Learning,R,Mathematical Modeling,Bioinformatics,Python,Java,Data Mining,High Performance Computing,Data Structures,OpenGL,Hadoop,Shell Scripting,Game Programming,Object Oriented Design,Algorithm Development,Recommender Systems,Computational Biology,Structural Bioinformatics,Natural Language Processing,Mahout,Dimensionality Reduction,Lucene,SQL,None,None
Teamwork,Microsoft Office,Microsoft Excel,Microsoft Word,PowerPoint,Public Speaking,Social Media,Research,Customer Service,Matlab,Photoshop,Programming,None,None,None,None,None,None,None,None,None,None,None,None,None
Java,SQL,JavaScript,Python,Test Automation,Programming,Selenium,AngularJS,Data Analysis,Machine Learning,Agile Methodologies,Object-Oriented Programming (OOP),R,Software Development,Record Linkage,LaTeX,Client Server Technologies,NoSQL,Android Development,Relational Databases,Version Control,Back-End Web Development,Front-End Web Development,User Interface Design,Algorithm Design
Leadership,Public Speaking,Microsoft Office,Social Media,Research,Mathematics,C,Event Planning,Team Leadership,SQL,Teamwork,Quality Assurance,Problem Solving,CPLEX,None,None,None,None,None,None,None,None,None,None,None
R,Data Analysis,Data Science,Python,Scikit-Learn,Customer Service,Machine Learning,Financial Analysis,Financial Modeling,Sales,SQL,Marketing,Finance,Strategic Planning,Business Strategy,Microsoft Excel,Management,Financial Risk,Corporate Finance,Credit Analysis,Microsoft Office,Business Planning,Leadership,Corporate Communications,Financial Accounting
Data Analysis,Research,Databases,MySQL,Strategic Planning,Google Analytics,JavaScript,R,Google Apps Script,Analysis,ETL,Growth Strategies,E-commerce SEO,SQL,Leadership,Management,Project Management,Google Adwords,Entrepreneurship,Business Analysis,Business Analytics,ETL Tools,Python,Tensorflow,Deep Lear
Python,Spark,Linux,Hadoop,Docker,Hive,Java,Cassandra,LaTeX,Matlab,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Apache Spark,Hadoop,MapReduce,HBase,Amazon Web Services (AWS),Python,Java,C++,C,HTML,Servlets,JavaServer Pages (JSP),JavaScript,SQL,Web Development,Sqoop,Hive,Oozie,Drools,Core Java,MySQL,None,None,None,None
PostgreSQL,R,Apache Spark,SQL Server,Tableau,Python,Finance,Microsoft Office,Leadership,Equity Research,Teaching,Financial Analysis,Teamwork,Project Initiation,Entrepreneurship,Communication,PowerPoint,Java,Microsoft PowerPoint,None,None,None,None,None,None
KDB+,Microsoft Office,Teamwork,Matlab,q,Python,Unix,Electronics,Research,Power Electronics,Japanese to English translation,3D Printing,Cross-functional Team Leadership,Leadership,PowerPoint,Customer Retention,Customer Service,Public Speaking,C,Computer Maintenance,Investment Properties,Cardiology,Hospitals,Microsoft Excel,Microsoft Word
Physics,Science,Data Analysis,LaTeX,Scientific Computing,Statistics,Numerical Analysis,Matlab,Fortran,Mathematical Modeling,Algorithms,R,Python,Monte Carlo Simulation,Simulations,Scientific Writing,Spectroscopy,Particle Physics,Characterization,C++,Linux,Programming,Team Management,Leadership,Materials Science
Analytics,CRM,E-commerce,Data Science,Data Security,Artificial Intelligence,SaaS,Business Intelligence,Cloud Computing,Business Development,Strategic Planning,Marketing,Web Analytics,Digital Marketing,Mobile Applications,Integration,Customer Intelligence,Agile Methodologies,Software Development,Cross-functional Team Leadership,Data Warehousing,Email Marketing,Mobile Marketing,Predictive Analytics,Mentoring
Databases,Data Mining,SAS,Data Analysis,Research,Market Research,SEO,User Experience,Metadata Standards,Content Management,Editing,Digital Asset Management,Leadership,Project Management,SQL,Analysis,Digital Marketing,Strategy,Management,None,None,None,None,None,None
Machine Learning,Data Science,Python,R,Matlab,Electrical Engineering,COMSOL,3D Printing,Predictive Analytics,Algorithms,Logistic Regression,Artificial Neural Networks,Artificial Intelligence,Data Mining,Time Series Analysis,Scikit-Learn,NumPy,Matplotlib,Natural Language Processing,Apache Spark,Research,Research and Development (R&D),Data Analysis,Semiconductors,Leadership
Operations Research,Inventory Management,Logistics,Analysis,Operations Management,Supply Chain Management,Microsoft Excel,Project Management,Data Science,Machine Learning,Artificial Neural Networks,Statistics,None,None,None,None,None,None,None,None,None,None,None,None,None
Python,SAS Base,PL/SQL,Data Science,Oracle Database,Java,Tableau,Unix,Requirements Analysis,Amazon Web Services (AWS),Flex,Agile Methodologies,Jupyter Notebook,J2EE Application Development,Spring,Hibernate,Activiti (BPM Tool),JBoss Application Server,Parsley,JUnit,Log4j,AML,Tomcat,C,Microsoft SQL Server
Digital Marketing,Data Analysis,Google Analytics,Python,MySQL,CSS,Apache Pig,Kettle,BIRT,R,Microsoft SQL Server,VBA,HTML,Stata,Web Scraping,ETL,JavaScript,Machine Learning,MongoDB,Apache Spark,Microsoft Office,Management,Scala,Spark,Selenium WebDriver
Data Analysis,SPSS,Mathematical Modeling,Data Mining,Predictive Analytics,Machine Learning,Market Research,Digital Marketing,Statistics,Business Analysis,Business Intelligence,Lecturing,Research,Higher Education,University Teaching,None,None,None,None,None,None,None,None,None,None
Data Visualization,Statistical Data Analysis,Mathematics,Python,R,Mathematical Modeling,Machine Learning,Programming,Linear Algebra,Mathematical Logic,Algorithms,Geometry,Data Analysis,JavaScript,D3.js,MapReduce,Web Scraping,Big Data,Docker,Matlab,Natural Language Processing,Apache Spark,Distributed Systems,Statistics,Google App Engine
R,Python,Data Science,SQL,Statistics,Machine Learning,Biostatistics,Statistical Modeling,Data Analysis,Molecular Biology,Science,Microbiology,Molecular Cloning,Microscopy,Bioinformatics,Teaching,MySQL,Hadoop,Microsoft Excel,None,None,None,None,None,None
CRM,Management Consulting,Project Management,Process Improvement,Product Marketing,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Management,Agile Methodologies,Design Thinking,Data Science,Business Transformation,DevOps,Global Business Development,Team Building,Problem Solving,Start-ups,Big Data,Cognitive,Fixed Asset Management,Software Licensing Management,Project Management,Business Process Re-engineering,Acquisition Integration,Leadership,Customer Satisfaction,Strategic Planning,Stakeholder Management,Process Optimization,Communication,Presentations,Compliance
Data Mining,Machine Learning,Big Data,Computer Science,Applied Mathematics,Statistics,Quantitative Research,Java,C++,R,Python,Hadoop,Hive,HBase,MapReduce,Spark,Data Modeling,Data Visualization,Databases,Data Analysis,SQL,High Performance Computing,Predictive Analytics,Financial Modeling,Applied Probability
Physics,Data Analysis,Research,Mathematical Modeling,Python,C++,Simulations,Numerical Analysis,Mathematica,Analysis,Quantitative Analytics,C,High Performance Computing,Modeling,Science,Matlab,Linux,Shell Scripting,SQL,LaTeX,Machine Learning,Statistical Physics,Data Visualization,Microsoft Excel,Finance
Machine Learning,Data Science,Signal Processing,Biomedical Engineering,Matlab,Medical Devices,Algorithms,Product Development,R&D,Simulations,Digital Signal Processors,C,Programming,Pattern Recognition,Product Management,Software Development,Business Ethics,Critical Thinking,Image Processing,Python,C++,Statistics,Data Mining,R,Optics
SQL,Python,Algorithms,Machine Learning,Design Patterns,Data Structures,Predictive Modeling,Test Driven Development,OOP,Git,LaTeX,Oracle,C#,Java,ASP.NET,ETL,None,None,None,None,None,None,None,None,None
Quantitative Research,Multivariate Statistics,Public Speaking,SPSS,R,Social Psychology,Neuroscience,Data Analysis,Statistical Modeling,Statistical Data Analysis,Literature Reviews,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Chemistry,Big Data,Organic Chemistry,Organic Synthesis,NMR,Physical Chemistry,Mass Spectrometry,Analytical Chemistry,Inorganic Chemistry,UV/Vis,Biochemistry,Computational Chemistry,Spectroscopy,Research,HPLC,Characterization,None,None,None,None,None,None,None,None,None
C,C++,Matlab,Machine Learning,Java,Solidworks,ANSYS,Data Analysis,Simulations,Android,MySQL,Git,Python,Microsoft Office,LaTeX,Data Science,Algorithms,Natural Language Processing,Finite Element Analysis,Computer Vision,Data Structures,Linux,Machining,Mechanical Engineering,None
Project Management,Business Analysis,Python,CRM,Data Analysis,Hive,Marketing Research,Tableau,Databases,Access,Web Analytics,Microsoft Office,Team Management,Google Analytics,MIS,Omniture,Statistics,Marketing,Market Research,Social Media Marketing,PowerPoint,Marketing Communications,Revenue Analysis,Requirements Analysis,SQL
Insurance,Risk Management,SAS,Business Analysis,Analytics,General Insurance,Property & Casualty Insurance,Business Intelligence,Underwriting,Financial Risk,Statistical Modeling,Analysis,Predictive Modeling,SDLC,Claim,Brokers,Data Mining,Claims Management,None,None,None,None,None,None,None
C++,C,Java,Public Speaking,Microsoft Office,Windows,HTML,Programming,Microsoft Excel,Microsoft Word,MySQL,SQL,PowerPoint,Python,Linux,R,Machine Learning,Image Processing,Microsoft PowerPoint,Hadoop,Teamwork,Research,Leadership,Management,Racket
Research,Python,Machine Learning,Data Analysis,Statistics,R,Algorithms,Computational Physics,Physics,Matlab,C++,Parallel Computing,None,None,None,None,None,None,None,None,None,None,None,None,None
Quantitative Research,Market Research,Marketing Research,Data Analysis,Research,Analytics,Qualitative Research,Customer Insight,SPSS,Marketing Strategy,Market Analysis,Report Writing,Consumer Behaviour,Advertising Research,Survey Design,Competitive Intelligence,Project Management,Analysis,Strategy,Online Research,Focus Groups,Competitive Analysis,Strategic Planning,Consumer Behavior,Questionnaire Design
SAS Programming,R,WinBUGS,SQL,Microsoft Excel,Statistical Modeling,Data Mining,Multivariate Statistics,Bayesian methods,Biostatistics,Data Analysis,Microsoft Office,Python,XML,Adobe Photoshop CC,Statistics,Business Analysis,Statistical Data Analysis,Statistical Programming,Research,SAS,Machine Learning,Analysis,Simulations,Modeling
Data Science,R,Apache Spark,SQL,Big Data,Machine Learning,Statistics,Hive,DB2,Tableau,Hadoop,Alteryx,Omniture,Matlab,C,C#,Geographic Information Systems (GIS),R&D,Patents,Software Development,Research,Product Development,Open Innovation,Project Management,University Relations
Machine Learning,Matlab,Image Processing,Algorithms,Medical Imaging,C++,MySQL,Numerical Analysis,ITK,Slicer,NI LabVIEW,PHP,CSS,Research,Biomedical Engineering,Mathematical Modeling,Data Mining,R,LaTeX,None,None,None,None,None,None
Statistics,Machine Learning,Consulting,R,Matlab,Python,Data Science,Data Analysis,Mathematical Modeling,Business Strategy,Predictive Modeling,Topological Data Analysis,Neural Networks,Time Series Analysis,Functional Data Analysis,Data Mining,Statistical Modeling,Anomaly Detection,Gradient Boosting Machines,Unsupervised Learning,Deep Learning,Feature Selection,Feature Engineering,Missing Data,Unstructured Data
Project Management,Microsoft Excel,SolidWorks,Microsoft Word,Matlab,Outlook,Python,Prezi,Minitab,MATLAB,Microsoft Office,SQL,Java,Visual Basic for Applications (VBA),Data Analysis,KDB+,Unix,None,None,None,None,None,None,None,None
Cell Culture,Research,Data Analysis,Stem Cells,ELISA,Cell,Python,GMP,Microsoft Excel,GraphPad Prism,R,SQL,Algorithm Design,Data Structures,None,None,None,None,None,None,None,None,None,None,None
Python,R,C#,Java,C,Research,Teamwork,Time Management,Matlab,AutoCAD,SketchUp,Microsoft Project,Microsoft Office,Highway Geometric Design,None,None,None,None,None,None,None,None,None,None,None
Pattern Recognition,Machine Learning,Signal Processing,Speech Recognition,Data Mining,Algorithms,Artificial Neural Networks,"Python (Numpy, Scipy, Pandas, Scikit Learn)",Apache Spark,Matlab,Simulations,Statistics,Bayesian networks,Mathematical Modeling,SQL,Numerical Analysis,Statistical Inference,LaTeX,Programming,Applied Mathematics,Audio Processing,Hidden Markov Models,Computer Science,Statistical Modeling,C++
Critical Thinking,Communication,Teamwork,Public Speaking,Creativity,Sales,MySQL,PHP,JavaScript,PowerPoint,Statistics,Strategic Planning,Spreadsheets,Microsoft Excel,Database Queries,Data Analysis,Linear Regression,Sports,Coaching Baseball,Philosophy,Writing,Argumentation,Sports Marketing,Chemistry,Analytical Chemistry
Public Speaking,Teamwork,Leadership,R,Data Analysis,SQL,Hadoop,XML,CSS,Customer Service,Python,SAS,Java,Weka,Cooperative Education,Hospitals,WHMIS,MailChimp,Accessibility,WordPress,Microsoft Office,Basic HTML,Work Ethic,Swimming,SPSS
SAS programming,Stata,Matlab,R,Microsoft Excel,Microsoft Office,Microsoft Word,Eviews,PowerPoint,Customer Service,Research,Teamwork,Public Speaking,HTML,Scientific Workplace,LaTeX,None,None,None,None,None,None,None,None,None
Microsoft Office,Research,Critical Thinking,Time Management,Creative Problem Solving,Team Leadership,Environmental Awareness,Tenacious Work Ethic,Microsoft Word,Public Speaking,PowerPoint,Organization Skills,None,None,None,None,None,None,None,None,None,None,None,None,None
Machine Learning,Java,Python,Artificial Intelligence,Data Mining,Natural Language Processing,Perl,HTML,PHP,Social Network Analysis,Information Retrieval,MySQL,Information Extraction,JSP,jQuery,JavaScript,Tomcat,Object Oriented Design,Algorithms,LaTeX,Linux,Git,NLTK,opennlp,weka
Optimization,Statistics,Operations Research,Data Analysis,Statistical Modeling,R,Python,Matlab,Data Mining,Mathematical Modeling,Simulations,CPLEX,Linear Programming,LaTeX,None,None,None,None,None,None,None,None,None,None,None
N,o,n,e,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Algorithms,Java,Programming,SQL,C#,HTML,Microsoft SQL Server,Software Engineering,Eclipse,Computer Science,NLP,Recommender Systems,LaTeX,Machine Learning,Software Development,Python,Data Mining,Matlab,Microsoft Office,Microsoft Excel,Teamwork,Analysis,Data Analysis,Business Intelligence,Tableau
SPSS,SAS Programming,R,Oracle,Statistical Modeling,Machine Learning,Data Mining,Hadoop,Matlab,C,Mathematical Modeling,LaTeX,Optimization,Data Analysis,Microsoft Office,Simulations,Signal Processing,Programming,Image Processing,Unix,Statistics,None,None,None,None
Python,Nanotechnology,Web Development,JavaScript,Team Leadership,Matlab,Management,Time Management,Teamwork,Physics,SolidWorks,Data Analysis,Data Science,Machine Learning,Java,None,None,None,None,None,None,None,None,None,None
R,Statistics,SAS,Statistical Modeling,Data Analysis,SPSS,Mathematical Modeling,Matlab,Research,LaTeX,Microsoft Office,Data Mining,Microsoft Excel,Experimental Design,Linear Regression,Logistic Regression,Statistical Consulting,Simulations,Biostatistics,S-Plus,Science,Mathematica,Numerical Analysis,Time Series Analysis,Scientific Computing
Python,Machine Learning,Data Analysis,Mathematical Modeling,Matlab,Programming,Statistics,SQL,Decision Trees,Regression Testing,Simulations,JavaScript,Hadoop,Engineering,D3.js,Hive,C++,LaTeX,Metrology,University Teaching,X-ray,LabVIEW,Microsoft Excel,Swift,None
SAS,SQL,R,Data Analysis,Statistical Modeling,Tableau,VBA,Matlab,Python,Statistics,Stata,Microsoft Office,Quantitative Analytics,Scheme,Actuarial Science,C++,Microsoft Excel,None,None,None,None,None,None,None,None
Matlab,Signal Processing,C++,Algorithms,Simulations,Simulink,Image Processing,LaTeX,Mathematical Modeling,Machine Learning,Electrical Engineering,VHDL,FPGA,C,Pspice,Computer Vision,Research,Computational Neuroscience,Computational Modeling,None,None,None,None,None,None
Statistics,Teamwork,Python,Data Analysis,SQL,Microsoft Excel,Actuarial Science,R,Microsoft Office,PowerPoint,Financial Analysis,Research,Analytics,None,None,None,None,None,None,None,None,None,None,None,None
Data Mining,Machine Learning,R,Artificial Intelligence,Data Analysis,Statistics,Databases,Training / Mentoring,Dashboards,Neural Networks,Data Visualization,Genetic Algorithms,Computer Science,Optimization,Business Intelligence,PostgreSQL,Pattern Recognition,Java,SQL,Analytics,Predictive Modeling,Software Development,Programming,Predictive Analytics,MySQL
Statistical Data Analysis,Dynamic Programming,Optimization,Matlab,Data science and visualization,"R, SQL, MATLAB, SAS, GAMS,  Minitab, Python","Big data management tools: Hadoop, Scala.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Statistical Modeling,Statistical Modelling,R,SQL,SAS,Data Analysis,MS Office Suite,"Windows, Unix",Access,Fortran,Biostatistics,Survival Analysis,Time Series Analysis,Statistics,Analysis,SAS Programming,Clinical Research,Research,"Hadoop ecosystem (Hadoop, HDFS, HBase, MapReduce, Pig, Hive, Spark)",Predictive Analytics,Analytics,None,None,None,None
Data Analysis,Statistical Modeling,Bayesian statistics,Programming,Neuroscience,Neuroimaging,MRI,R,SAS,Python,Linux,C,C++,Bash,git,Analysis,Big Data,Machine Learning,Research,Clinical Research,Statistics,Image Processing,Science,Scientific Writing,Matlab
Data Analysis,Entrepreneurship,Statistics,Strategic Planning,Mathematical Analysis,Calculus,Statistical Modeling,Web Scraping,Team Leadership,Customer Service,Teamwork,Python,Economics,Problem Solving,Start-ups,Linear Algebra,Business Strategy,Finance,Strategic Partnerships,Financial Modeling,Marketing,Analysis,Social Media,Management,Blogging
Cisco Technologies,SQL,Linux,Statistical Data Analysis,Hadoop,R,Python,Hive,Data Analysis,Watson,MongoDB,SQLite,Machine Learning,SAS,Statistical Analysis Tools,Data Analytics,Statistics,Microsoft Office,Team Leadership,Research,Healthcare,Public Health,Business Analysis,Software Development Life Cycle (SDLC),Project Management
Data Analysis,Python,Analytics,Business Intelligence,R,Matlab,SQL,Data Mining,Analysis,Tableau,Business Analysis,Machine Learning,Web Analytics,Management,Java,Project Management,Programming,SPSS,MySQL,C++,MS Project,Access,E-commerce,LaTeX,Visio
